"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20211","11","서울시","CS300028","화초","67545782541","1712902","50387552297","17158230244","9921318123","10566017354","11472055385","8657950963","9770210472","10170222126","6988008118","279751874","8524153388","20164181873","22482887839","15111407138","983400429","22655450537","27579552504","239902359","6568377915","10872545822","10958659630","10571445221","11023812657","1216969","495933","224792","246488","261540","222427","261722","287497","208436","1100","156413","512732","550424","469523","22710","653405","876910","14001","308973","391951","304544","284931","225876"
"20211","11","서울시","CS300027","섬유제품","37614341637","382393","27689688273","9924653364","5022065469","5812558637","6616663383","4680860165","5557540619","5861277204","4063376160","0","3930627303","8868936673","14464187253","10206462206","144128202","11390465249","22195104242","34741287","1268306201","4713041415","6037310638","10920420427","10611856347","280425","101968","59532","56185","65723","49752","49233","64322","37646","0","44210","97984","147555","90967","1677","133921","228941","766","19237","53602","52096","108347","128845"
"20211","11","서울시","CS300026","완구","29034860563","526813","15698562821","13336297742","2756045489","3215991978","3075407509","2795755599","3855362246","7436579511","5899718231","29333451","978556964","7681166724","10936202399","9124591187","285009838","18489895277","9324249184","123318561","2530458980","10262865213","9866811883","2468360189","2562329634","266121","260692","48774","45442","49114","51336","71455","145843","114849","2478","15032","122128","195283","179893","11999","323138","199498","4527","60747","206339","166687","34644","49687"
"20211","11","서울시","CS300025","자전거 및 기타운송장비","39793090827","237696","22636009852","17157080975","3558573136","4720387865","5874496111","2853917905","5628634835","9798583025","7358497950","0","1119381794","12305878963","16584047592","9696363250","87419228","30282072005","7490544042","125044699","2840490314","9641887493","11391405952","8169948534","5604940971","153514","84182","28612","28815","38781","25884","31422","49285","34897","0","13615","69341","98034","56020","686","171637","50620","4565","21497","44906","59476","50143","41691"
"20211","11","서울시","CS300024","운동/경기용품","186448469783","1106615","124329074563","62119395220","26701437488","26997045382","25570572373","21216958417","23843060903","35330711169","26788684051","84853144","8371159199","53689984034","74457832080","47440578651","2404062675","112567525783","58347438685","763247630","10439068186","33610473515","52187252566","40422198792","33493574834","672004","434611","136099","134793","142666","121313","137133","228484","206127","419","70858","300414","438213","284596","12115","652688","410316","11837","130489","192844","229033","263339","235475"
"20211","11","서울시","CS300022","화장품","415037489417","5611505","342164986339","72872503078","59847106274","64402905960","74587016916","65768797647","77559159542","46711116501","26161386577","1377066576","33350258270","121537235099","142810675986","104280005341","11682248145","140612150338","259332287243","1884823373","56531346949","90363850077","105052662144","86185597398","59922972100","3954077","1657428","766948","776708","841537","733607","835277","965538","691890","17493","199996","1238612","1841771","2097399","216234","1469098","4082448","100563","1680047","1216831","869704","930250","754118"
"20211","11","서울시","CS300021","문구","329772323614","12604709","294704500537","35067823077","58200323241","64134888099","69951271889","49538725329","52879291979","24079429640","10988393437","19612955","48605224266","102677914560","129059859982","48363102637","1046609214","90898526955","72896550593","2276759454","17576491042","27595997240","44016354679","45380727698","26948862110","10464219","2140490","2161517","2283690","2285219","1894141","1839652","1303242","837248","457","1385842","3730868","4348372","3040332","98838","4729414","5296348","331019","2023752","2169199","2768528","1695862","1037423"
"20211","11","서울시","CS300020","서적","111263287042","2332135","94384961477","16878325565","18680240093","21984372582","18903412645","19385702843","15431233314","10259718975","6618606590","2548761","8486510888","30741438609","46183868587","24057529931","1791390266","44505106079","52425995294","2486917782","7377501898","15447454348","37411989286","22788398370","11418839687","1729744","602391","358467","369318","376396","327355","298208","332758","269633","48","137823","529306","843250","764875","56833","967582","1297725","136586","302303","304474","806822","500580","214541"
"20211","11","서울시","CS300019","의료기기","231218453560","617145","221863826726","9354626834","36602895948","41046739747","54912014092","35521532786","53780644153","8377067568","977559266","133333","31956893440","85947455922","99751957951","13558253143","3759771","169293172634","51050813083","5042558","2857958232","15981516954","53537407746","79414198159","68546394931","545376","71769","110723","114486","122080","89135","108952","55046","16723","12","96014","226798","234291","59973","57","343739","257868","303","21126","45544","106974","141665","285972"
"20211","11","서울시","CS300018","의약품","1432289857085","61563374","1274005556060","158284301025","269673024672","256926560004","268961295615","229406066083","249038609686","136089733493","22194567532","256440755","290030814047","434907773206","477328069042","223725682626","6041077409","720415192723","654627332613","1792792465","78569018810","182029404284","285804857948","382098356830","444748095047","51957034","9606340","12192739","11028159","10613837","8644691","9477608","7993154","1613186","14012","11025766","17435106","18790051","13808193","490246","29114135","32313976","250879","7343595","10957962","12118872","13695912","17060834"
"20211","11","서울시","CS300017","시계및귀금속","295303637291","673317","225819045036","69484592255","49017470028","44509930690","47168036730","46729109095","38394498493","41513325821","27971266434","0","17436758436","89113748293","120021782192","68112352606","618995764","148842423022","115717947004","577220660","24250053894","68386987455","56505498397","55976323073","58865211697","482502","190815","99696","99161","102919","86663","94063","116158","74657","0","28029","176572","267343","196960","4413","290017","341002","7970","136924","151125","122017","108118","104874"
"20211","11","서울시","CS300016","안경","115909192247","1299872","76869517330","39039674917","16480545194","15904289082","16865905245","13455945826","14162831983","23702346450","15337328467","564498","4422133634","28532533853","39703216578","41467050358","1783693326","53657373439","61149047315","863112772","20240611403","22731353396","27992469992","27324921077","15653115894","910650","389222","193610","184968","198814","162245","171013","229369","159853","39","55813","299294","412246","506746","25734","490550","804406","31054","384140","263525","250960","233337","131922"
"20211","11","서울시","CS300015","가방","44558595488","1339489","29259862549","15298732939","6193918739","5175150489","6677329662","5233650276","5979813383","8813850771","6484882168","42435519","808276669","10609443996","16295902469","16250123661","552413174","13803271437","29822934659","361327549","11595477505","9822109136","7557536002","7667925708","6621830190","837864","501625","154988","146194","174888","171311","190483","282404","219221","111","34891","252707","420317","593758","37705","331709","1000334","27524","474503","308428","183387","192794","145402"
"20211","11","서울시","CS300014","신발","123293191710","1299090","79151193701","44141998009","15441084808","15700762956","16453403327","15237477970","16318464640","23708164453","20433833556","58904601","5457411711","31233887232","44883585792","39871503931","1787898443","59538443545","57777602244","986689018","28882552921","28925804440","18611608100","22060107604","17849283706","835897","463193","169089","160224","177802","165155","163627","247619","215574","1478","79687","312475","467585","419272","18593","582306","665252","13528","294382","291835","185175","232164","230486"
"20211","11","서울시","CS300011","일반의류","1465888020431","20174161","873647245749","592240774682","166616000146","169735798955","184106709617","163894682136","189294054895","314020201996","278220572686","3784498410","36317360147","344523823959","575339977124","481663896477","24258464314","560031274424","881722851165","7373798699","195781231084","321667135463","335347061206","325365182037","256219247810","12361946","7812215","2311095","2343935","2659103","2357663","2690150","4084666","3727549","153255","589666","4842191","7502081","6716987","369981","7292845","12767481","193183","3525486","4338257","4477175","4238348","3287872"
"20211","11","서울시","CS300010","반찬가게","614978160949","26191338","507748097668","107230063281","103621689671","109140823228","109517044439","90765657938","94702882392","75951680334","31278382947","59696431645","145395053088","158401459004","152131749803","81076632687","18276834722","266840296117","254662185544","643474504","31169904956","89411083910","117095809001","125400356972","157760871684","21221951","4969387","4297831","4426654","4512957","4029444","3955065","3002172","1967215","1188964","4875497","8185661","6080560","5196663","663993","12284287","12165866","162284","4329256","5766281","5194502","4888564","4108572"
